circuit_name,deenergize_time,restoration_time,time_out_min,key_communities,hftd_tier,total_affected,residential_affected,zip_code,longitude,latitude,substn_present,total_population
ROSSMOOR1108,2019-10-09 22:44:00,2019-10-10 17:54:00.000000000,1150.0,"MORAGA, LAFAYETTE",3.0,2870.0,2754.0,94549,-122.080323275875,37.8646542162563,True,29344.0
SALT SPRINGS2101,2019-10-09 15:14:00,2019-10-12 09:33:00.000000000,3979.0,"ARNOLD, BEAR VALLEY, PIONEER",2.0,387.0,331.0,95666,-120.218420167047,38.498419895679,True,4692.0
SALT SPRINGS2102,2019-10-09 15:14:00,2019-10-11 15:47:00.000000000,2913.0,"ARNOLD, DORRINGTON, CAMP CONNELL",3.0,1990.0,1911.0,95666,-120.218420167047,38.498419895679,True,4692.0
SAN BERNARD1101,2019-10-10 10:43:00,2019-10-11 16:49:00.000000000,1806.0,"ARVIN, BAKERSFIELD",2.0,120.0,12.0,93203,-118.878116712145,35.0923972236561,True,22546.0
SAN LEANDRO1109,2019-10-09 23:44:00,2019-10-11 13:51:00.000000000,2287.0,"OAKLAND, SAN LEANDRO",3.0,3850.0,3511.0,94578,-122.148188330931,37.7106247749454,True,42468.0
SAN RAMON2108,2019-10-09 23:13:00,2019-10-11 13:27:00.000000000,2294.0,"SAN RAMON, CASTRO VALLEY, MORAGA",3.0,1842.0,1723.0,94583,-121.935909803562,37.7447257530459,True,38527.0
SANTA ROSA A1104,2019-10-09 02:59:00,2019-10-11 20:32:00.000000000,3933.0,SANTA ROSA,3.0,3288.0,2854.0,95401,-122.713432857164,38.4367755070122,True,38872.0
SARATOGA1107,2019-10-09 22:41:00,2019-10-11 15:20:00.000000000,2439.0,"SARATOGA, LOS GATOS",3.0,2388.0,2189.0,95070,-122.015219816727,37.2810366267778,True,31442.0
SAUSALITO1101,2019-10-09 00:45:00,2019-10-10 15:12:00.000000000,2307.0,SAUSALITO,2.0,15.0,14.0,94965,-122.498850831239,37.8635684562865,True,11438.0
SAUSALITO1102,2019-10-09 00:45:00,2019-10-10 17:57:00.000000000,2472.0,"SAUSALITO, MILL VALLEY",2.0,3635.0,3200.0,94965,-122.498850831239,37.8635684562865,True,11438.0
SHADY GLEN1101,2019-10-09 02:07:00,2019-10-11 15:19:00.000000000,3672.0,"COLFAX, GRASS VALLEY",3.0,1833.0,1530.0,95713,-120.952945312318,39.1153445138582,True,10545.0
SHINGLE SPRINGS2105,2019-10-09 00:55:00,2019-10-10 17:05:00.000000000,2410.0,"CAMERON PARK, SHINGLE SPRINGS, RESCUE",3.0,3946.0,3619.0,95682,-120.947238108526,38.6592976874165,True,29556.0
SHINGLE SPRINGS2109,2019-10-09 01:00:00,2019-10-11 16:53:00.000000000,3833.0,"PLACERVILLE, SHINGLE SPRINGS, RESCUE, LOTUS, COLOMA, GARDEN VALLEY",3.0,3500.0,3165.0,95682,-120.947238108526,38.6592976874165,True,29556.0
SILVERADO2102,2019-10-09 01:00:00,2019-10-11 19:05:00.000000000,3965.0,"SAINT HELENA, RUTHERFORD, OAKVILLE, NAPA, LAKE BERRYESSA, YOUNTVILLE",3.0,1278.0,655.0,94574,-122.459110675812,38.4998179385502,True,8527.0
SILVERADO2103,2019-10-09 01:00:00,2019-10-11 14:38:00.000000000,3698.0,"SAINT HELENA, RUTHERFORD, OAKVILLE",3.0,935.0,553.0,94574,-122.459110675812,38.4998179385502,True,8527.0
SILVERADO2104,2019-10-09 00:51:00,2019-10-10 22:30:00.000000000,2739.0,"SAINT HELENA, ANGWIN, POPE VALLEY, DEER PARK, CALISTOGA",3.0,3772.0,3134.0,94574,-122.459110675812,38.4998179385502,True,8527.0
SILVERADO2105,2019-10-09 00:51:00,2019-10-11 14:28:00.000000000,3697.0,"SAINT HELENA, CALISTOGA",3.0,2272.0,1746.0,94574,-122.459110675812,38.4998179385502,True,8527.0
SMARTVILLE1101,2019-10-09 00:24:00,2019-10-11 08:52:00.000000000,3388.0,"SMARTVILLE, MARYSVILLE",2.0,255.0,221.0,95977,-121.303269083848,39.2090055295849,True,1586.0
SOBRANTE1101,2019-10-09 23:10:00,2019-10-10 21:55:00.000000000,1365.0,"LAFAYETTE, ORINDA",2.0,1979.0,1599.0,94563,-122.208095069105,37.9054580481755,True,19351.0
SOBRANTE1102,2019-10-09 23:13:00,2019-10-11 11:07:00.000000000,2154.0,"LAFAYETTE, ORINDA",3.0,1793.0,1688.0,94563,-122.208095069105,37.9054580481755,True,19351.0
SONOMA1102,2019-10-09 00:29:00,2019-10-10 21:15:00.000000000,2686.0,SONOMA,3.0,3372.0,3004.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SONOMA1103,2019-10-09 00:38:00,2019-10-11 01:04:00.000000000,2906.0,SONOMA,3.0,2101.0,1671.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SONOMA1104,2019-10-09 00:55:00,2019-10-10 22:43:00.000000000,2748.0,SONOMA,2.0,3189.0,2893.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SONOMA1105,2019-10-09 01:13:00,2019-10-11 10:32:00.000000000,3439.0,SONOMA,3.0,2157.0,1596.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SONOMA1106,2019-10-09 01:32:00,2019-10-10 16:12:00.000000000,2320.0,SONOMA,3.0,3103.0,2664.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SONOMA1107,2019-10-09 01:37:00,2019-10-11 00:55:00.000000000,2838.0,"SONOMA, PETALUMA",2.0,1650.0,1260.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SOQUEL0402,2019-10-09 23:18:00,2019-10-10 19:23:00.000000000,1205.0,"CAPITOLA, SOQUEL",0.0,1516.0,1395.0,91709,-117.695397249647,33.9640333417431,True,82800.0
SPRING GAP1702,2019-10-09 15:31:00,2019-10-11 18:50:00.000000000,3079.0,"PINECREST, STRAWBERRY, COLD SPRINGS",3.0,1478.0,1329.0,95346,-120.111947365983,38.1865924012224,True,1159.0
STANISLAUS1701,2019-10-09 15:31:00,2019-10-11 10:23:00.000000000,2572.0,"MURPHYS, ARNOLD, HATHAWAY PINES, AVERY",3.0,1780.0,1583.0,95346,-120.370189232432,38.1378980427452,True,1159.0
STANISLAUS1702,2019-10-09 15:28:00,2019-10-11 10:23:00.000000000,2575.0,"ARNOLD, WHITE PINES, AVERY, MURPHYS, HATHAWAY PINES",3.0,4889.0,4576.0,95346,-120.370189232432,38.1378980427452,True,1159.0
STATION A EUREKA1103,2019-10-09 01:19:00,2019-10-10 00:44:00.000000000,1405.0,EUREKA,0.0,2068.0,1771.0,95501,-124.183270271494,40.7937528768765,True,23948.0
STATION A EUREKA1106,2019-10-09 01:19:00,2019-10-09 23:45:00.000000000,1346.0,EUREKA,0.0,214.0,45.0,95501,-124.183270271494,40.7937528768765,True,23948.0
STATION A EUREKA1107,2019-10-09 01:19:00,2019-10-09 23:47:00.000000000,1348.0,EUREKA,0.0,854.0,261.0,95501,-124.183270271494,40.7937528768765,True,23948.0
STATION E EUREKA1104,2019-10-09 01:20:00,2019-10-10 00:11:00.000000000,1371.0,EUREKA,2.0,3708.0,3406.0,95501,-124.180313467792,40.7934324220744,True,23948.0
STATION E EUREKA1105,2019-10-09 01:20:00,2019-10-09 23:10:00.000000000,1310.0,EUREKA,0.0,1618.0,1264.0,95501,-124.180313467792,40.7934324220744,True,23948.0
STELLING1110,2019-10-09 23:49:00,2019-10-11 18:43:00.000000000,2574.0,"CUPERTINO, LOS GATOS, SUNNYVALE, SARATOGA",3.0,3704.0,3416.0,95014,-122.043177011634,37.3359950150821,True,61480.0
STELLING1111,2019-10-09 23:49:00,2019-10-10 12:44:00.000000000,775.0,CUPERTINO,0.0,138.0,132.0,95014,-122.043177011634,37.3359950150821,True,61480.0
SUBSTATION G1105,2019-10-09 22:49:00,2019-10-10 18:57:00.000000000,1208.0,"BERKELEY, EL CERRITO, KENSINGTON, RICHMOND",3.0,3834.0,3695.0,94115,-122.440620308008,37.7815860669147,True,33841.0
SUMMIT1102,2019-10-09 02:13:00,2019-10-11 18:36:00.000000000,3863.0,"SODA SPRINGS, NORDEN",2.0,287.0,210.0,95728,-120.378849714768,39.3192851319056,True,328.0
SUNOL1101,2019-10-09 22:43:00,2019-10-10 22:53:00.000000000,1450.0,"SUNOL, PLEASANTON, FREMONT, LIVERMORE",3.0,700.0,496.0,94586,-121.869684001036,37.5869026582872,True,817.0
SWIFT2102,2019-10-10 00:00:00,2019-10-10 15:22:00.000000000,922.0,SAN JOSE,2.0,4.0,3.0,95148,-121.796959988177,37.3225680192999,True,48629.0
SWIFT2107,2019-10-09 23:56:00,2019-10-10 17:43:00.000000000,1067.0,SAN JOSE,2.0,4656.0,4465.0,95148,-121.796959988177,37.3225680192999,True,48629.0
SWIFT2109,2019-10-09 23:38:00,2019-10-10 15:48:00.000000000,970.0,SAN JOSE,2.0,18.0,18.0,95148,-121.796959988177,37.3225680192999,True,48629.0
SWIFT2110,2019-10-10 00:05:00,2019-10-11 14:17:00.000000000,2292.0,"SAN JOSE, LIVERMORE",2.0,2232.0,2047.0,95148,-121.796959988177,37.3225680192999,True,48629.0
SYCAMORE CREEK1111,2019-10-09 00:49:00,2019-10-11 12:54:00.000000000,3605.0,"CHICO, COHASSET",3.0,1882.0,1391.0,95973,-121.824028388523,39.7687610613951,True,36223.0
TAMARACK1101,2019-10-09 02:18:00,2019-10-11 18:57:00.000000000,3879.0,SODA SPRINGS,2.0,428.0,390.0,95724,-120.49692065104,39.3138798625809,True,23.0
TAMARACK1102,2019-10-09 02:18:00,2019-10-10 21:28:00.000000000,2590.0,SODA SPRINGS,0.0,135.0,108.0,95724,-120.49692065104,39.3138798625809,True,23.0
TASSAJARA2113,2019-10-09 23:25:00,2019-10-10 16:00:00.000000000,995.0,SAN RAMON,3.0,5932.0,5762.0,94506,-121.907853957118,37.7999449878799,True,27143.0
TEJON1102,2019-10-10 10:58:00,2019-10-11 20:04:00.000000000,1986.0,LEBEC,2.0,596.0,480.0,93307,-118.955155896207,35.0196539927166,True,86273.0
TIGER CREEK0201,2019-10-09 15:17:00,2019-10-10 16:53:00.000000000,1536.0,PIONEER,3.0,13.0,2.0,95666,-120.492276907738,38.4491752438661,True,4692.0
TRINIDAD1101,2019-10-09 00:49:00,2019-10-10 03:51:00.000000000,1622.0,"TRINIDAD, MCKINLEYVILLE",0.0,710.0,628.0,95570,-124.128423239171,41.0647368816441,True,2599.0
TRINIDAD1102,2019-10-09 00:49:00,2019-10-10 03:54:00.000000000,1625.0,TRINIDAD,0.0,734.0,605.0,95570,-124.128423239171,41.0647368816441,True,2599.0
TULUCAY1101,2019-10-09 01:03:00,2019-10-10 18:28:00.000000000,2485.0,NAPA,2.0,480.0,45.0,94558,-122.267948988,38.2478290208396,True,66854.0
TYLER1103,2019-10-09 00:27:00,2019-10-10 18:39:00.000000000,2532.0,RED BLUFF,0.0,1252.0,1099.0,96080,-122.208840881355,40.1384747493391,True,31009.0
TYLER1105,2019-10-09 00:27:00,2019-10-11 12:54:00.000000000,3627.0,RED BLUFF,2.0,1654.0,1366.0,96080,-122.208840881355,40.1384747493391,True,31009.0
UKIAH1114,2019-10-09 02:29:00,2019-10-11 09:42:00.000000000,3313.0,"UKIAH, BOONVILLE",2.0,1690.0,1351.0,95482,-123.191814918135,39.1431495664323,True,31714.0
UKIAH1115,2019-10-09 02:29:00,2019-10-10 21:34:00.000000000,2585.0,UKIAH,2.0,683.0,623.0,95482,-123.191814918135,39.1431495664323,True,31714.0
UPPER LAKE1101,2019-10-09 00:37:00,2019-10-12 08:32:00.000000000,4795.0,"UPPER LAKE, WITTER SPRINGS, LAKEPORT",3.0,1131.0,889.0,95485,-122.916658401991,39.1457404903959,True,2804.0
VACAVILLE1104,2019-10-09 00:41:00,2019-10-11 08:00:00.000000000,3319.0,"FAIRFIELD, VACAVILLE",2.0,2738.0,2436.0,95688,-121.980501019394,38.3565241316156,True,38114.0
VACAVILLE1108,2019-10-09 00:43:00,2019-10-11 14:53:00.000000000,3730.0,VACAVILLE,2.0,2314.0,2004.0,95688,-121.980501019394,38.3565241316156,True,38114.0
VACAVILLE1109,2019-10-09 00:44:00,2019-10-10 18:31:00.000000000,2507.0,VACAVILLE,2.0,1810.0,1639.0,95688,-121.980501019394,38.3565241316156,True,38114.0
VACAVILLE1111,2019-10-09 00:45:00,2019-10-10 20:48:00.000000000,2643.0,VACAVILLE,2.0,2095.0,1972.0,95688,-121.980501019394,38.3565241316156,True,38114.0
VACAVILLE1112,2019-10-09 00:47:00,2019-10-10 18:09:00.000000000,2482.0,VACAVILLE,2.0,2551.0,2512.0,95688,-121.980501019394,38.3565241316156,True,38114.0
VALLEY VIEW1106,2019-10-09 22:46:00,2019-10-10 16:15:00.000000000,1049.0,"PINOLE, RICHMOND, EL SOBRANTE",3.0,4379.0,4258.0,94803,-122.27862421739,37.9661339847015,True,26062.0
VINA1101,2019-10-09 00:34:00,2019-10-10 20:00:00.000000000,2606.0,VINA,0.0,121.0,78.0,96021,-122.041701501801,39.9416370534073,True,14970.0
VOLTA1101,2019-10-09 00:52:00,2019-10-12 10:36:00.000000000,4904.0,"MANTON, MINERAL, PAYNES CREEK, MILL CREEK, RED BLUFF, SHINGLETOWN",3.0,1285.0,1079.0,96059,-121.866432819395,40.459551266657,True,478.0
VOLTA1102,2019-10-09 00:52:00,2019-10-11 15:31:00.000000000,3759.0,SHINGLETOWN,3.0,2563.0,2381.0,96059,-121.866432819395,40.459551266657,True,478.0
WEIMAR1102,2019-10-09 02:07:00,2019-10-11 15:00:00.000000000,3653.0,"COLFAX, MEADOW VISTA, WEIMAR",2.0,631.0,599.0,95703,-120.98798360444,39.0359625927244,True,910.0
WEST POINT1101,2019-10-09 00:33:00,2019-10-11 17:08:00.000000000,3875.0,"PIONEER, VOLCANO",3.0,1757.0,1693.0,95666,-120.549773671074,38.4210150460082,True,4692.0
WESTLEY1103,2019-10-09 16:06:00,2019-10-10 17:48:00.000000000,1542.0,PATTERSON,2.0,3.0,1.0,95363,-121.231136327939,37.5169430285155,True,28333.0
WHEATLAND1105,2019-10-09 00:11:00,2019-10-10 19:02:00.000000000,2571.0,WHEATLAND,2.0,627.0,489.0,93219,-119.144461081766,35.9108361077603,True,10998.0
WHEELER RIDGE1101,2019-10-10 10:33:00,2019-10-11 15:26:00.000000000,1733.0,"BAKERSFIELD, ARVIN, METTLER STATION",0.0,319.0,59.0,93307,-118.975964660073,35.088752717801,True,86273.0
WHITMORE1101,2019-10-09 00:58:00,2019-10-11 18:30:00.000000000,3932.0,"WHITMORE, OAK RUN, MILLVILLE",3.0,514.0,463.0,96096,-121.915818069377,40.6290338570395,True,718.0
WILDWOOD1101,2019-10-09 01:55:00,2019-10-12 12:57:00.000000000,4982.0,"PLATINA, WILDWOOD",2.0,130.0,94.0,96076,-123.04410400728,40.3871697412196,True,201.0
WILLOW CREEK1101,2019-10-09 00:44:00,2019-10-10 12:29:00.000000000,2145.0,"WILLOW CREEK, BLUE LAKE",3.0,752.0,659.0,95573,-123.640106160747,40.9478758994312,True,1285.0
WILLOW CREEK1102,2019-10-09 00:44:00,2019-10-10 11:53:00.000000000,2109.0,WILLOW CREEK,3.0,133.0,118.0,95573,-123.640106160747,40.9478758994312,True,1285.0
WILLOW CREEK1103,2019-10-09 00:44:00,2019-10-10 12:32:00.000000000,2148.0,"WILLOW CREEK, BURNT RANCH, SALYER, HAWKINS BAR",3.0,1430.0,1189.0,95573,-123.640106160747,40.9478758994312,True,1285.0
WISE1101,2019-10-09 00:33:00,2019-10-10 18:38:00.000000000,2525.0,"AUBURN, NEWCASTLE",2.0,953.0,774.0,95603,-121.098495834582,38.8899263583528,True,29930.0
WISE1102,2019-10-09 00:33:00,2019-10-11 16:01:00.000000000,3808.0,"AUBURN, NEWCASTLE, LINCOLN",2.0,1700.0,1590.0,95603,-121.098495834582,38.8899263583528,True,29930.0
WOOD0401,2019-10-09 22:37:00,2019-10-10 19:18:00.000000000,1241.0,"PIEDMONT, OAKLAND",2.0,724.0,715.0,92870,-117.832033492008,33.8803141981645,True,53194.0
WOODSIDE1101,2019-10-09 23:00:00,2019-10-11 13:52:00.000000000,2332.0,"WOODSIDE, PORTOLA VALLEY, REDWOOD CITY",3.0,1742.0,1524.0,94062,-122.242194438366,37.4370806061483,True,27871.0
WYANDOTTE1103,2019-10-09 00:21:00,2019-10-11 15:01:00.000000000,3760.0,"OROVILLE, BERRY CREEK",3.0,2160.0,1816.0,95966,-121.540946685493,39.4917002562126,True,29444.0
WYANDOTTE1105,2019-10-09 00:22:00,2019-10-11 13:20:00.000000000,3658.0,OROVILLE,3.0,330.0,319.0,95966,-121.540946685493,39.4917002562126,True,29444.0
WYANDOTTE1106,2019-10-09 00:27:00,2019-10-11 09:52:00.000000000,3445.0,"OROVILLE, BIGGS, PALERMO",2.0,1552.0,1049.0,95966,-121.540946685493,39.4917002562126,True,29444.0
WYANDOTTE1107,2019-10-09 00:30:00,2019-10-11 18:44:00.000000000,3974.0,OROVILLE,3.0,2735.0,2533.0,95966,-121.540946685493,39.4917002562126,True,29444.0
WYANDOTTE1109,2019-10-09 00:32:00,2019-10-11 17:51:00.000000000,3919.0,"OROVILLE, PALERMO",2.0,3460.0,3155.0,95966,-121.540946685493,39.4917002562126,True,29444.0
APPLE HILL1104,2019-10-09 03:33:00,2019-10-11 17:09:00.000000000,3696.0,"PLACERVILLE, CAMINO",0.0,2424.0,2244.0,95709,-120.677165094886,38.7396829674102,True,5634.0
APPLE HILL2102,2019-10-09 03:33:00,2019-10-11 17:09:00.000000000,3696.0,"PLACERVILLE, CAMINO",0.0,4382.0,4007.0,95709,-120.677165094886,38.7396829674102,True,5634.0
BONNIE NOOK1102,2019-10-09 02:07:00,2019-10-11 19:02:00.000000000,3895.0,"DUTCH FLAT, GOLD RUN, ALTA, COLFAX",0.0,520.0,452.0,95701,-120.809292450506,39.2147078693068,True,1064.0
CASTRO VALLEY1111,2019-10-09 23:05:30,2019-10-11 04:53:30.000000000,1788.0,"CASTRO VALLEY, CASTRO VALLEY",0.0,2497.0,2407.0,94546,-122.061277390173,37.6912809843576,True,45085.0
COTTONWOOD1101,2019-10-09 00:25:00,2019-10-11 14:40:00.000000000,3735.0,"COTTONWOOD, ANDERSON, IGO, COTTONWOOD, RED BLUFF",0.0,887.0,824.0,92356,-116.861264174494,34.3725536521034,True,6199.0
DIAMOND SPRINGS1106,2019-10-09 00:53:00,2019-10-11 04:47:45.000000000,3115.0,"PLACERVILLE, EL DORADO, DIAMOND SPRINGS, PLACERVILLE, EL DORADO, PLACERVILLE, SHINGLE SPRINGS, DIAMOND SPRINGS, PLACERVILLE, SHINGLE SPRINGS",0.0,2334.0,2237.0,95667,-120.825894807298,38.6934122861058,True,35452.0
FRUITLAND1141,2019-10-09 00:28:00,2019-10-10 04:25:00.000000000,1677.0,"MIRANDA, MYERS FLAT, PHILLIPSVILLE",0.0,354.0,258.0,95554,-123.837307708129,40.2858417415686,True,419.0
JANES CREEK1104,2019-10-09 00:47:00,2019-10-10 03:57:20.000000000,1630.0,"MCKINLEYVILLE, ARCATA, ARCATA, MCKINLEYVILLE, ARCATA",0.0,137.0,27.0,95521,-124.07234698515,40.9051378243727,True,21193.0
LINCOLN1101,2019-10-09 00:41:00,2019-10-11 12:49:00.000000000,3608.0,"LINCOLN, SHERIDAN",0.0,2245.0,1896.0,91504,-118.344078762827,34.1990149756932,True,27975.0
MC KEE1103,2019-10-09 23:16:40,2019-10-10 23:48:20.000000000,1472.0,"SAN JOSE, SAN JOSE, SAN JOSE",0.0,77.0,71.0,95116,-121.843352474695,37.3662534085359,True,54758.0
MONROE2107,2019-10-09 02:43:00,2019-10-10 15:34:00.000000000,2211.0,SANTA ROSA,0.0,2634.0,2391.0,95401,-122.744216487417,38.4532238855442,True,38872.0
NEWBURG1132,2019-10-09 01:12:00,2019-10-10 00:56:30.000000000,1424.0,"FORTUNA, ALTON, HYDESVILLE, FORTUNA",0.0,3336.0,2761.0,95540,-124.135207206331,40.5945929815603,True,14316.0
PANORAMA1101,2019-10-09 00:16:00,2019-10-11 18:07:00.000000000,3951.0,ANDERSON,0.0,794.0,779.0,96007,-122.267922974427,40.4343679017283,True,23670.0
PIT NO.71101,2019-10-09 00:16:00,2019-10-12 12:42:00.000000000,5066.0,BIG BEND,0.0,2.0,1.0,96028,-121.497791620168,40.9910349635489,True,1000.0
PLACER1103,2019-10-09 00:34:00,2019-10-10 16:41:20.000000000,2407.0,"AUBURN, AUBURN, AUBURN",0.0,2002.0,1770.0,95603,-121.087858489558,38.901255223939,True,29930.0
RINCON1101,2019-10-09 02:15:20,2019-10-11 07:26:20.000000000,3191.0,"SANTA ROSA, SANTA ROSA, SANTA ROSA",0.0,3665.0,3443.0,92082,-116.958652781094,33.2858527747877,True,19636.0
SANTA ROSA A1111,2019-10-09 02:59:00,2019-10-11 20:32:00.000000000,3933.0,SANTA ROSA,0.0,4682.0,4356.0,95401,-122.713432857164,38.4367755070122,True,38872.0
SOBRANTE1103,2019-10-09 23:11:30,2019-10-11 04:31:00.000000000,1760.0,"LAFAYETTE, ORINDA, LAFAYETTE, ORINDA",0.0,546.0,495.0,94563,-122.208095069105,37.9054580481755,True,19351.0
STATION E EUREKA1101,2019-10-09 01:20:00,2019-10-09 23:40:30.000000000,1340.0,"EUREKA, EUREKA",0.0,2110.0,1979.0,95501,-124.180313467792,40.7934324220744,True,23948.0
SWIFT2108,2019-10-09 23:54:45,2019-10-10 21:47:30.000000000,1313.0,"SAN JOSE, SAN JOSE, SAN JOSE, SAN JOSE, LIVERMORE",0.0,67.0,67.0,95148,-121.796959988177,37.3225680192999,True,48629.0
TYLER1104,2019-10-09 00:27:00,2019-10-11 03:46:30.000000000,3080.0,"RED BLUFF, RED BLUFF",0.0,402.0,321.0,96080,-122.208840881355,40.1384747493391,True,31009.0
WEIMAR1101,2019-10-09 02:07:00,2019-10-11 15:00:00.000000000,3653.0,"COLFAX, MEADOW VISTA, WEIMAR",0.0,1616.0,1508.0,95703,-120.98798360444,39.0359625927244,True,910.0
WYANDOTTE1102,2019-10-09 00:26:24,2019-10-11 14:57:36.000000000,3751.0,"OROVILLE, BERRY CREEK, OROVILLE, OROVILLE, BIGGS, PALERMO, OROVILLE, OROVILLE, PALERMO",0.0,2850.0,2510.0,95966,-121.540946685493,39.4917002562126,True,29444.0
WYANDOTTE1110,2019-10-09 00:26:24,2019-10-11 14:57:36.000000000,3751.0,"OROVILLE, BERRY CREEK, OROVILLE, OROVILLE, BIGGS, PALERMO, OROVILLE, OROVILLE, PALERMO",0.0,2673.0,2557.0,95966,-121.540946685493,39.4917002562126,True,29444.0
ALHAMBRA1105,2019-10-26 21:25:00,2019-10-28 20:40:00.000000000,2835.0,"MARTINEZ, RODEO",3.0,1699.0,1573.0,94553,-122.130115571237,37.9939232223922,True,49801.0
ALLEGHANY1101,2019-10-26 18:24:00,2019-10-31 16:05:00.000000000,7061.0,"SIERRA CITY, DOWNIEVILLE, ALLEGHANY, GOODYEARS BAR",3.0,1037.0,875.0,95910,-120.844800939297,39.4654815558529,True,157.0
ALPINE1101,2019-10-26 17:41:00,2019-10-30 15:41:00.000000000,5640.0,"BEAR VALLEY, ANGELS CAMP",0.0,277.0,272.0,91901,-116.789894264748,32.8277326448652,True,17896.0
ALPINE1102,2019-10-26 17:41:00,2019-10-30 15:40:00.000000000,5639.0,"BEAR VALLEY, ANGELS CAMP",0.0,304.0,270.0,91901,-116.789894264748,32.8277326448652,True,17896.0
ALTO1120,2019-10-26 20:25:00,2019-10-29 19:10:00.000000000,4245.0,MILL VALLEY,2.0,4152.0,3779.0,94941,-122.524606228827,37.8986275090406,True,32707.0
ALTO1121,2019-10-26 20:25:00,2019-10-29 18:07:00.000000000,4182.0,"BELVEDERE, MILL VALLEY, TIBURON",0.0,2483.0,2276.0,94941,-122.524606228827,37.8986275090406,True,32707.0
ALTO1122,2019-10-26 18:04:00,2019-10-29 13:44:00.000000000,4060.0,"CORTE MADERA, LARKSPUR, MILL VALLEY",3.0,2845.0,2592.0,94941,-122.524606228827,37.8986275090406,True,32707.0
ALTO1123,2019-10-26 20:25:00,2019-10-29 20:26:00.000000000,4321.0,"TIBURON, MILL VALLEY, BELVEDERE",2.0,4693.0,4284.0,94941,-122.524606228827,37.8986275090406,True,32707.0
ALTO1124,2019-10-26 18:01:00,2019-10-30 15:27:00.000000000,5606.0,MILL VALLEY,3.0,4011.0,3573.0,94941,-122.524606228827,37.8986275090406,True,32707.0
ALTO1125,2019-10-26 17:57:00,2019-10-31 13:12:00.000000000,6915.0,"MILL VALLEY, MUIR BEACH",3.0,3924.0,3705.0,94941,-122.524606228827,37.8986275090406,True,32707.0
ANDERSON1101,2019-10-26 17:01:00,2019-10-29 18:17:00.000000000,4396.0,"ANDERSON, COTTONWOOD",2.0,1612.0,1411.0,96007,-122.305045896869,40.4497341175796,True,23670.0
ANDERSON1102,2019-10-26 17:03:00,2019-10-28 11:52:00.000000000,2569.0,ANDERSON,0.0,1323.0,974.0,96007,-122.305045896869,40.4497341175796,True,23670.0
ANDERSON1103,2019-10-26 17:00:00,2019-10-30 09:28:00.000000000,5308.0,"ANDERSON, REDDING",2.0,886.0,783.0,96007,-122.305045896869,40.4497341175796,True,23670.0
ANITA1106,2019-10-26 17:13:00,2019-10-27 17:45:00.000000000,1472.0,CHICO,2.0,65.0,60.0,95973,-121.919626572277,39.8109537405042,True,36223.0
ANNAPOLIS1101,2019-10-26 19:50:00,2019-10-30 10:49:00.000000000,5219.0,"ANNAPOLIS, STEWARTS POINT",2.0,218.0,161.0,95412,-123.311886279341,38.6803029150572,True,485.0
ANTLER1101,2019-10-26 18:39:00,2019-10-30 18:43:00.000000000,5764.0,LAKEHEAD,3.0,919.0,779.0,96051,-122.38072195183,40.8945371270783,True,1193.0
APPLE HILL1103,2019-10-26 20:04:00,2019-10-30 16:49:00.000000000,5565.0,"PLACERVILLE, CAMINO",3.0,1256.0,1090.0,95709,-120.677165094886,38.7396829674102,True,5634.0
APPLE HILL1104,2019-10-26 20:04:00,2019-10-31 09:14:00.000000000,6550.0,"CAMINO, PLACERVILLE, POLLOCK PINES",3.0,2205.0,2027.0,95709,-120.677165094886,38.7396829674102,True,5634.0
APPLE HILL2102,2019-10-26 20:04:00,2019-10-31 15:31:00.000000000,6927.0,"SOMERSET, PLACERVILLE, MOUNT AUKUM, CAMINO, POLLOCK PINES, GRIZZLY FLATS, FAIR PLAY",3.0,4379.0,4006.0,95709,-120.677165094886,38.7396829674102,True,5634.0
ARBUCKLE1104,2019-10-26 17:54:00,2019-10-29 11:08:00.000000000,3914.0,ARBUCKLE,2.0,13.0,9.0,95912,-122.061394824657,39.0174796788883,True,5112.0
ARCATA1105,2019-10-26 22:25:00,2019-10-28 16:24:00.000000000,2519.0,"MCKINLEYVILLE , ARCATA",0.0,4000.0,3782.0,95521,-124.088424278134,40.8670811711018,True,21193.0
ARCATA1106,2019-10-26 22:18:00,2019-10-28 14:41:00.000000000,2423.0,ARCATA,0.0,1482.0,1281.0,95521,-124.088424278134,40.8670811711018,True,21193.0
ARCATA1121,2019-10-26 22:25:00,2019-10-28 14:45:00.000000000,2420.0,ARCATA,2.0,2705.0,2336.0,95521,-124.088424278134,40.8670811711018,True,21193.0
ARCATA1122,2019-10-26 22:25:00,2019-10-28 13:55:00.000000000,2370.0,"ARCATA, BAYSIDE, EUREKA, KNEELAND",2.0,3089.0,2709.0,95521,-124.088424278134,40.8670811711018,True,21193.0
ARCATA1123,2019-10-26 22:25:00,2019-10-28 14:05:00.000000000,2380.0,ARCATA,0.0,185.0,119.0,95521,-124.088424278134,40.8670811711018,True,21193.0
